given_date,given_rank,track_id,spotify_artist,given_artist,spotify_title,given_title,given_last_week,given_peak_rank,given_weeks_on_board
2021-11-06,1,0gplL1WMoJ6iYaPgMCL0gX,Adele,Adele,Easy On Me,Easy On Me,1.0,1,3
2021-11-06,2,5HCyWlXZPP0y6Gqq8TgA20,The Kid LAROI,The Kid LAROI & Justin Bieber,STAY (with Justin Bieber),Stay,2.0,1,16
2021-11-06,3,27NovPIUIRrOZoCHxABJwK,Lil Nas X,Lil Nas X & Jack Harlow,INDUSTRY BABY (feat. Jack Harlow),Industry Baby,3.0,1,14
2021-11-06,4,58UKC45GPNTflCN6nwCUeF,Walker Hayes,Walker Hayes,Fancy Like,Fancy Like,4.0,3,19
2021-11-06,5,3rmo8F54jFF8OgYsqTxm5d,Ed Sheeran,Ed Sheeran,Bad Habits,Bad Habits,5.0,2,18
2021-11-06,6,0k1WUmIRnG3xU6fvvDVfRG,Drake,Drake Featuring Future & Young Thug,Way 2 Sexy (with Future & Young Thug),Way 2 Sexy,6.0,1,8
2021-11-06,7,50nfwKoDiSYg8zOCREWAm5,Ed Sheeran,Ed Sheeran,Shivers,Shivers,9.0,7,7
2021-11-06,8,4ZtFanR9U6ndgddUvNcjcG,Olivia Rodrigo,Olivia Rodrigo,good 4 u,Good 4 U,7.0,1,24
2021-11-06,9,3Vi5XqYrmQgOYBajMWSvCi,Doja Cat,Doja Cat,Need to Know,Need To Know,11.0,9,20
2021-11-06,10,5nujrmhLynf4yMoMtj8AQF,Dua Lipa,Dua Lipa,Levitating (feat. DaBaby),Levitating,8.0,2,56
2021-11-06,11,5FG7Tl93LdH117jEKYl3Cm,Wizkid,Wizkid Featuring Justin Bieber & Tems,Essence (feat. Tems),Essence,12.0,9,17
2021-11-06,12,748mdHapucXQri7IAO8yFK,Doja Cat,Doja Cat Featuring SZA,Kiss Me More (feat. SZA),Kiss Me More,10.0,3,29
2021-11-06,13,3USxtqRwSYz57Ewm6wWRMp,Glass Animals,Glass Animals,Heat Waves,Heat Waves,14.0,12,41
2021-11-06,14,3Wrjm47oTz2sjIgck11l5e,Måneskin,Maneskin,Beggin',Beggin',15.0,14,18
2021-11-06,15,6zSpb8dQRaw0M1dK8PBwQz,Elton John,Elton John & Dua Lipa,Cold Heart - PNAU Remix,Cold Heart (PNAU Remix),21.0,15,8
2021-11-06,16,0k4d5YPDr1r7FX77VdqWez,Doja Cat,Doja Cat & The Weeknd,You Right,You Right,16.0,11,18
2021-11-06,17,5QO79kh1waicV47BqGRL3g,The Weeknd,The Weeknd & Ariana Grande,Save Your Tears,Save Your Tears,17.0,1,46
2021-11-06,18,1WQ40xJSvgDmD9K7ckJwux,Jason Aldean,Jason Aldean & Carrie Underwood,If I Didn't Love You,If I Didn't Love You,23.0,15,14
2021-11-06,19,5CZ40GBx1sQ9agT82CLQCT,Olivia Rodrigo,Olivia Rodrigo,traitor,Traitor,22.0,9,23
2021-11-06,20,1zvk4QIyIcb7uI6BK5TkQ9,RiNG-O Orgel,Coldplay x BTS,My Universe - (Orgel) [Cover] - Coldplay X BTS,My Universe,13.0,1,5
2021-11-06,21,7ACW7VpgoKmfM1sKo15UhX,Nardo Wick,"Nardo Wick Featuring G Herbo, Lil Durk & 21 Savage","Who Want Smoke?? (feat. G Herbo, Lil Durk & 21 Savage)",Who Want Smoke??,19.0,17,3
2021-11-06,22,3RqbdKluWasZbdRD1mj2pN,chipbagov,Drake Featuring 21 Savage & Project Pat,Knife Talk,Knife Talk,18.0,4,8
2021-11-06,23,07MDkzWARZaLEdKxo6yArG,THE ANXIETY,THE ANXIETY: WILLOW & Tyler Cole,Meet Me At Our Spot,Meet Me At Our Spot,32.0,23,7
2021-11-06,24,1SC5rEoYDGUK4NfG82494W,Lil Nas X,Lil Nas X,MONTERO (Call Me By Your Name),Montero (Call Me By Your Name),24.0,1,31
2021-11-06,25,1ZIKpMTRPqhwAoVXWY3tXI,Ryan Hurd,Ryan Hurd With Maren Morris,Chasing After You (with Maren Morris),Chasing After You,25.0,23,26
2021-11-06,26,1NHlyKgtR4roNylOhidKSv,Tyga,Drake Featuring Lil Baby,Girls Have Fun (feat. G-Eazy & Rich The Kid),Girls Want Girls,26.0,2,8
2021-11-06,27,0VO8gYVDSwM1Qdd2GsMoYK,Swedish House Mafia,Swedish House Mafia & The Weeknd,Moth To A Flame (with The Weeknd),Moth To A Flame,,27,1
2021-11-06,28,0QiUPiXtBDGQZL7h2T8eXB,Bryson Gray,Bryson Gray Featuring Tyson James & Chandler Crump,Homemakers Clean,Let's Go Brandon,,28,1
2021-11-06,29,0e8nrvls4Qqv5Rfa2UhqmO,Lil Nas X,Lil Nas X,THATS WHAT I WANT,Thats What I Want,28.0,10,6
2021-11-06,30,5fwSHlTEWpluwOM0Sxnh5k,Farruko,Farruko,Pepas,Pepas,29.0,25,14
2021-11-06,31,3WCUe89UHsRHlxUUGLvSfj,Nasser,CKay,Love Nwantiti ( ah ah ah ) - Ckay b 3atma Mashup,Love Nwantiti (Ah Ah Ah),31.0,31,6
2021-11-06,32,2vgUijXOTRMnWXDtvgMp2b,The Weeknd,The Weeknd,Take My Breath,Take My Breath,27.0,6,12
2021-11-06,33,4RVwu0g32PAqgUiJoXsdF8,Billie Eilish,Billie Eilish,Happier Than Ever,Happier Than Ever,30.0,11,13
2021-11-06,34,0nqhKXDjsyBMvbeWmgijD0,Moneybagg Yo,Moneybagg Yo,Wockesha,Wockesha,33.0,20,27
2021-11-06,35,6f5ExP43esnvdKPddwKXJH,NEIKED,NEIKED X Mae Muller X Polo G,Better Days (NEIKED x Mae Muller x Polo G),Better Days,57.0,35,2
2021-11-06,36,69AIpwGNLxr4qS1X5ynx60,Jordan Davis,Jordan Davis Featuring Luke Bryan,Buy Dirt,Buy Dirt,34.0,34,12
2021-11-06,37,6I3mqTwhRpn34SLVafSH7G,Justin Bieber,Justin Bieber,Ghost,Ghost,38.0,32,5
2021-11-06,38,36fpGAf7yaHajJP2QhHsPF,Loza Alexander,Loza Alexander,Lets Go Brandon,Lets Go Brandon,45.0,38,2
2021-11-06,39,7IWV29mryrqtO0JVgnPtfv,Luke Combs,Luke Combs,Cold As You,Cold As You,41.0,39,13
2021-11-06,40,2xdSF7JRootmerTeradyGb,Tai Verdes,Tai Verdes,A-O-K,A-O-K,36.0,34,17
2021-11-06,41,2UikqkwBv7aIvlixeVXHWt,Chris Stapleton,Chris Stapleton,You Should Probably Leave,You Should Probably Leave,40.0,40,17
2021-11-06,42,02VBYrHfVwfEWXk5DXyf0T,Bruno Mars,Silk Sonic (Bruno Mars & Anderson .Paak),Leave The Door Open,Leave The Door Open,44.0,1,34
2021-11-06,43,6NebrV4ZigAoXIRbe11hxh,Dustin Lynch,Dustin Lynch Featuring Lauren Alaina Or MacKenzie Porter,Thinking 'Bout You (feat. Lauren Alaina),Thinking 'Bout You,51.0,43,11
2021-11-06,44,1zYZs8Vbjhbzx5M3olcRnm,Lee Brice,Lee Brice,Memory I Don't Mess With,Memory I Don't Mess With,35.0,33,14
2021-11-06,45,4KDNRh9Oor80z3XIxdWlui,Young Thug,Young Thug With Drake & Travis Scott,Bubbly (with Drake & Travis Scott),Bubbly,20.0,20,2
2021-11-06,46,2vXgyN14LX2zl7JEASw242,Normani,Normani Featuring Cardi B,Wild Side (feat. Cardi B),Wild Side,47.0,14,15
2021-11-06,47,3J4VKkUpLvomXJbn9ZAypO,Meek Mill,Meek Mill Featuring Lil Baby & Lil Durk,Sharing Locations (feat. Lil Baby & Lil Durk),Sharing Locations,43.0,22,9
2021-11-06,48,7wpyrkjEgz7W1vNYDxMKrF,Capella Grey,Capella Grey,GYALIS,Gyalis,46.0,38,13
2021-11-06,49,7u6kAP26NFU2rwNKjFUpI8,Old Dominion,Old Dominion,I Was On a Boat That Day,I Was On A Boat That Day,42.0,37,17
2021-11-06,50,3QFInJAm9eyaho5vBzxInN,Baby Keem,Baby Keem & Kendrick Lamar,family ties (with Kendrick Lamar),Family Ties,52.0,18,9
2021-11-06,51,5SixeLvPsYpk7qq9lo5xYg,Chlöe,Chloe,Have Mercy,Have Mercy,53.0,28,7
2021-11-06,52,4l87XsO8vkPlfT4fsY8s3X,DJ Davion,Drake Featuring Travis Scott,Fair Trade (Sped Up) - Remix,Fair Trade,48.0,3,8
2021-11-06,53,4HD9SLK4s9rwRyuFt3n8N7,Zac Brown Band,Zac Brown Band,Same Boat,Same Boat,55.0,53,6
2021-11-06,54,47fyYjbsfq48e3fUys4Xaa,Elvie Shane,Elvie Shane,My Boy,My Boy,37.0,28,18
2021-11-06,55,6Hfu9sc7jvv6coyy2LlzBF,Kanye West,Kanye West,Hurricane,Hurricane,58.0,6,9
2021-11-06,56,1dIWPXMX4kRHj6Dt2DStUQ,Blxst,Blxst & Tyga Featuring Ty Dolla $ign,Chosen (feat. Ty Dolla $ign),Chosen,63.0,56,5
2021-11-06,57,33N9JGkr9McbbPEMgUjqPj,Yung Bleu,"Yung Bleu, Chris Brown & 2 Chainz",Baddest,Baddest,59.0,56,13
2021-11-06,58,2EEfUuBRZA4Ax1vYcluFS0,Kenny Chesney,Kenny Chesney,Knowing You,Knowing You,64.0,58,11
2021-11-06,59,4XZ8YGsNIF4UqE324Mbgfg,Kane Brown,Kane Brown X blackbear,Memory - GOLDHOUSE x Mokita Remix,Memory,62.0,50,16
2021-11-06,60,67wUHsoXdZ8UOLt6rodpQ9,Jameson Rodgers,Jameson Rodgers Featuring Luke Combs,Cold Beer Calling My Name,Cold Beer Calling My Name,54.0,26,17
2021-11-06,61,25GyyK9CyZRiDCsPY51fIT,Lil Tjay,"Lil Tjay, Fivio Foreign & Kay Flock",Not In The Mood (feat. Fivio Foreign & Kay Flock),Not In The Mood,,61,1
2021-11-06,62,52nTQQahs46s1iHFQ3Wv5Q,Lil Durk,Lil Durk,Pissed Me Off,Pissed Me Off,39.0,39,2
2021-11-06,63,6Uj1ctrBOjOas8xZXGqKk4,Doja Cat,Doja Cat,Woman,Woman,65.0,62,13
2021-11-06,64,0uRrG2jRR5tuifsYIJHEao,Morgan Wallen,Morgan Wallen,Sand In My Boots,Sand In My Boots,74.0,32,15
2021-11-06,65,4k3lPl8YTKuY8c1HelVnm3,Cody Johnson,Cody Johnson,'Til You Can't,'Til You Can't,76.0,65,3
2021-11-06,66,4rPkN1FMzQyFNP9cLUGIIB,Dua Lipa,Dua Lipa,Love Again,Love Again,61.0,41,15
2021-11-06,67,1tf4Bfk8JIKryLpWYRvyiI,Michael Ray,Michael Ray,Whiskey And Rain,Whiskey And Rain,81.0,67,4
2021-11-06,68,4FdPnT2cFrpWCmWZd7GXc3,Kane Brown,Kane Brown,One Mississippi,One Mississippi,80.0,68,5
2021-11-06,69,4c7LkE1lSNj3RR4cZo0jEi,Moneybagg Yo,Moneybagg Yo Featuring Lil Durk & EST Gee,Switches & Dracs (with Lil Durk feat. EST Gee),Switches & Dracs,,69,1
2021-11-06,70,3qAJAUr7yc9bPDx4ESt6ND,Eslabon Armado,Eslabon Armado Featuring DannyLux,HASTA LA MUERTE,Jugaste y Sufri,77.0,69,4
2021-11-06,71,1t55dGrBkLvKDzNa9QJ3LV,Gunna,Gunna & Future,too easy,Too Easy,71.0,38,5
2021-11-06,72,6G2xXQRSZlEzYsUEb3uvuR,Ivan Cornejo,Ivan Cornejo,Está Dañada,Esta Danada,66.0,61,4
2021-11-06,73,2vmfvSoZBFAt9hhRoEByLi,Aventura,Aventura x Bad Bunny,Volví,Volvi,75.0,22,13
2021-11-06,74,15npbUjCgwt2lRvyrJvyxw,Jon Pardi,Jon Pardi,Tequila Little Time,Tequila Little Time,83.0,74,3
2021-11-06,75,67G6iaOw8DZqp1z8STR89R,BIA,BIA Featuring Nicki Minaj,WHOLE LOTTA MONEY (feat. Nicki Minaj) - Remix,Whole Lotta Money,70.0,16,16
2021-11-06,76,4XvcHTUfIlWfyJTRG0aqlo,Sleepy Hallow,Sleepy Hallow,2055,2055,72.0,51,15
2021-11-06,77,2Qt8qG9SWPdtRiaWcPNJRm,42 Dugg,42 Dugg Featuring Future,Maybach (feat. Future),Maybach,85.0,68,5
2021-11-06,78,6z6OFc8qYsqUBSOWta3nLV,RealestK,Realestk,WFM,WFM,67.0,67,3
2021-11-06,79,1IeCWMwZs4rCmwPOjZYWN7,Wale,Wale Featuring J. Cole,Poke It Out (feat. J. Cole),Poke It Out,,79,1
2021-11-06,80,0WSEq9Ko4kFPt8yo3ICd6T,Kanye West,Kanye West,Praise God,Praise God,89.0,20,5
2021-11-06,81,4gzsuuZypVbxs0Af1LSZyB,Tainy,"Tainy, Bad Bunny & Julieta Venegas",Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),Lo Siento BB:/,73.0,51,3
2021-11-06,82,3J5jotqUAjU479WhAiNkpU,Jimmie Allen,Jimmie Allen & Brad Paisley,Freedom Was A Highway,Freedom Was A Highway,84.0,82,3
2021-11-06,83,1TlTzdsEpgfsmbuNfYmWfG,Giveon,Giveon,For Tonight,For Tonight,88.0,83,4
2021-11-06,84,5zNW5ARjYhJQJz1AChP33n,Megan Thee Stallion,Megan Thee Stallion,Thot Shit,Thot Shit,82.0,16,20
2021-11-06,85,5SulrwmIUDbU5TQQtoYHhL,Lady A,Lady A,Like A Lady,Like A Lady,99.0,85,3
2021-11-06,86,0W6I02J9xcqK8MtSeosEXb,Doja Cat,Doja Cat,Get Into It (Yuh),Get Into It (Yuh),86.0,68,12
2021-11-06,87,0BFGDkrXAneskCJdudSCro,Moneybagg Yo,Moneybagg Yo,Scorpio,Scorpio,,87,1
2021-11-06,88,6Zu3aw7FfjAF9WA0fA81Oq,Latto,Latto,Big Energy,Big Energy,,88,1
2021-11-06,89,1yRke3PmsyFrYlFZOAkABk,Kelsea Ballerini,Kelsea Ballerini Featuring Kenny Chesney,half of my hometown (feat. Kenny Chesney),Half Of My Hometown,,89,1
2021-11-06,90,7hU3IHwjX150XLoTVmjD0q,LISA,Lisa,MONEY,Money,,90,1
2021-11-06,91,2tUL6dZf1mywCj5WvCPZw6,Drake,Drake,No Friends In The Industry,No Friends In The Industry,87.0,11,8
2021-11-06,92,6HIIuuUIEzH1meVdGbMXyf,Grupo Firme,Grupo Firme,Ya Supérame (En Vivo),"Ya Superame (En Vivo Desde Culiacan, Sinaloa)",92.0,92,2
2021-11-06,93,5nhW8I46uDE5sc5ouEbzao,Jonas Brothers,Jonas Brothers,Who's In Your Head,Who's In Your Head,96.0,93,3
2021-11-06,94,2aw1aEAxMe05MZIS5XiK8U,Morgan Wallen,Drake Featuring Lil Durk & Giveon,In The Bible (feat. HARDY),In The Bible,94.0,7,8
2021-11-06,95,4Ec0q0j8hRTCX4QQ5MiHSX,Priscilla Block,Priscilla Block,Just About Over You,Just About Over You,100.0,95,3
2021-11-06,96,2pUQX4d3Cjh3umGkVz0XyI,Parker McCollum,Parker McCollum,To Be Loved By You,To Be Loved By You,,96,1
2021-11-06,97,5lAnYvAIkSDNXqfo7DyFUm,Doja Cat,Doja Cat,Ain't Shit,Ain't Shit,,24,14
2021-11-06,98,0eu4C55hL6x29mmeAjytzC,Oliver Tree,Oliver Tree,Life Goes On,Life Goes On,,91,2
2021-11-06,99,29he0Joo5sz2607A6ZBT6H,H.E.R.,H.E.R. Featuring Chris Brown,Come Through (feat. Chris Brown),Come Through,,64,16
2021-11-06,100,2cEnKRR4dYBB2VA1mjlb1z,YoungBoy Never Broke Again,YoungBoy Never Broke Again,Nevada,Nevada,,58,4
2021-10-30,1,0gplL1WMoJ6iYaPgMCL0gX,YoungBoy Never Broke Again,Adele,Nevada,Easy On Me,68.0,1,2
2021-10-30,2,5HCyWlXZPP0y6Gqq8TgA20,YoungBoy Never Broke Again,The Kid LAROI & Justin Bieber,Nevada,Stay,2.0,1,15
2021-10-30,3,27NovPIUIRrOZoCHxABJwK,YoungBoy Never Broke Again,Lil Nas X & Jack Harlow,Nevada,Industry Baby,1.0,1,13
2021-10-30,4,58UKC45GPNTflCN6nwCUeF,YoungBoy Never Broke Again,Walker Hayes,Nevada,Fancy Like,3.0,3,18
2021-10-30,5,3rmo8F54jFF8OgYsqTxm5d,YoungBoy Never Broke Again,Ed Sheeran,Nevada,Bad Habits,4.0,2,17
2021-10-30,6,0k1WUmIRnG3xU6fvvDVfRG,YoungBoy Never Broke Again,Drake Featuring Future & Young Thug,Nevada,Way 2 Sexy,5.0,1,7
2021-10-30,7,4ZtFanR9U6ndgddUvNcjcG,YoungBoy Never Broke Again,Olivia Rodrigo,Nevada,Good 4 U,6.0,1,23
2021-10-30,8,5nujrmhLynf4yMoMtj8AQF,YoungBoy Never Broke Again,Dua Lipa,Nevada,Levitating,8.0,2,55
2021-10-30,9,50nfwKoDiSYg8zOCREWAm5,YoungBoy Never Broke Again,Ed Sheeran,Nevada,Shivers,10.0,9,6
2021-10-30,10,748mdHapucXQri7IAO8yFK,YoungBoy Never Broke Again,Doja Cat Featuring SZA,Nevada,Kiss Me More,7.0,3,28
2021-10-30,11,3Vi5XqYrmQgOYBajMWSvCi,YoungBoy Never Broke Again,Doja Cat,Nevada,Need To Know,11.0,11,19
2021-10-30,12,5FG7Tl93LdH117jEKYl3Cm,YoungBoy Never Broke Again,Wizkid Featuring Justin Bieber & Tems,Nevada,Essence,9.0,9,16
2021-10-30,13,1zvk4QIyIcb7uI6BK5TkQ9,YoungBoy Never Broke Again,Coldplay x BTS,Nevada,My Universe,18.0,1,4
2021-10-30,14,3USxtqRwSYz57Ewm6wWRMp,YoungBoy Never Broke Again,Glass Animals,Nevada,Heat Waves,12.0,12,40
2021-10-30,15,3Wrjm47oTz2sjIgck11l5e,YoungBoy Never Broke Again,Maneskin,Nevada,Beggin',15.0,15,17
2021-10-30,16,0k4d5YPDr1r7FX77VdqWez,YoungBoy Never Broke Again,Doja Cat & The Weeknd,Nevada,You Right,16.0,11,17
2021-10-30,17,5QO79kh1waicV47BqGRL3g,YoungBoy Never Broke Again,The Weeknd & Ariana Grande,Nevada,Save Your Tears,13.0,1,45
2021-10-30,18,3RqbdKluWasZbdRD1mj2pN,YoungBoy Never Broke Again,Drake Featuring 21 Savage & Project Pat,Nevada,Knife Talk,14.0,4,7
2021-10-30,19,7ACW7VpgoKmfM1sKo15UhX,YoungBoy Never Broke Again,"Nardo Wick Featuring G Herbo, Lil Durk & 21 Savage",Nevada,Who Want Smoke??,17.0,17,2
2021-10-30,20,4KDNRh9Oor80z3XIxdWlui,YoungBoy Never Broke Again,Young Thug With Drake & Travis Scott,Nevada,Bubbly,,20,1
2021-10-30,21,6zSpb8dQRaw0M1dK8PBwQz,YoungBoy Never Broke Again,Elton John & Dua Lipa,Nevada,Cold Heart (PNAU Remix),25.0,21,7
2021-10-30,22,5CZ40GBx1sQ9agT82CLQCT,YoungBoy Never Broke Again,Olivia Rodrigo,Nevada,Traitor,21.0,9,22
2021-10-30,23,1WQ40xJSvgDmD9K7ckJwux,YoungBoy Never Broke Again,Jason Aldean & Carrie Underwood,Nevada,If I Didn't Love You,19.0,15,13
2021-10-30,24,1SC5rEoYDGUK4NfG82494W,YoungBoy Never Broke Again,Lil Nas X,Nevada,Montero (Call Me By Your Name),20.0,1,30
2021-10-30,25,1ZIKpMTRPqhwAoVXWY3tXI,YoungBoy Never Broke Again,Ryan Hurd With Maren Morris,Nevada,Chasing After You,23.0,23,25
2021-10-30,26,1NHlyKgtR4roNylOhidKSv,YoungBoy Never Broke Again,Drake Featuring Lil Baby,Nevada,Girls Want Girls,22.0,2,7
2021-10-30,27,2vgUijXOTRMnWXDtvgMp2b,YoungBoy Never Broke Again,The Weeknd,Nevada,Take My Breath,24.0,6,11
2021-10-30,28,0e8nrvls4Qqv5Rfa2UhqmO,YoungBoy Never Broke Again,Lil Nas X,Nevada,Thats What I Want,26.0,10,5
2021-10-30,29,5fwSHlTEWpluwOM0Sxnh5k,YoungBoy Never Broke Again,Farruko,Nevada,Pepas,27.0,25,13
2021-10-30,30,4RVwu0g32PAqgUiJoXsdF8,YoungBoy Never Broke Again,Billie Eilish,Nevada,Happier Than Ever,30.0,11,12
2021-10-30,31,3WCUe89UHsRHlxUUGLvSfj,YoungBoy Never Broke Again,CKay,Nevada,Love Nwantiti (Ah Ah Ah),31.0,31,5
2021-10-30,32,07MDkzWARZaLEdKxo6yArG,YoungBoy Never Broke Again,THE ANXIETY: WILLOW & Tyler Cole,Nevada,Meet Me At Our Spot,44.0,32,6
2021-10-30,33,0nqhKXDjsyBMvbeWmgijD0,YoungBoy Never Broke Again,Moneybagg Yo,Nevada,Wockesha,29.0,20,26
2021-10-30,34,69AIpwGNLxr4qS1X5ynx60,YoungBoy Never Broke Again,Jordan Davis Featuring Luke Bryan,Nevada,Buy Dirt,40.0,34,11
2021-10-30,35,1zYZs8Vbjhbzx5M3olcRnm,YoungBoy Never Broke Again,Lee Brice,Nevada,Memory I Don't Mess With,35.0,33,13
2021-10-30,36,2xdSF7JRootmerTeradyGb,YoungBoy Never Broke Again,Tai Verdes,Nevada,A-O-K,34.0,34,16
2021-10-30,37,47fyYjbsfq48e3fUys4Xaa,YoungBoy Never Broke Again,Elvie Shane,Nevada,My Boy,28.0,28,17
2021-10-30,38,6I3mqTwhRpn34SLVafSH7G,YoungBoy Never Broke Again,Justin Bieber,Nevada,Ghost,32.0,32,4
2021-10-30,39,52nTQQahs46s1iHFQ3Wv5Q,YoungBoy Never Broke Again,Lil Durk,Nevada,Pissed Me Off,,39,1
2021-10-30,40,2UikqkwBv7aIvlixeVXHWt,YoungBoy Never Broke Again,Chris Stapleton,Nevada,You Should Probably Leave,43.0,40,16
2021-10-30,41,7IWV29mryrqtO0JVgnPtfv,YoungBoy Never Broke Again,Luke Combs,Nevada,Cold As You,45.0,41,12
2021-10-30,42,7u6kAP26NFU2rwNKjFUpI8,YoungBoy Never Broke Again,Old Dominion,Nevada,I Was On A Boat That Day,37.0,37,16
2021-10-30,43,3J4VKkUpLvomXJbn9ZAypO,YoungBoy Never Broke Again,Meek Mill Featuring Lil Baby & Lil Durk,Nevada,Sharing Locations,36.0,22,8
2021-10-30,44,02VBYrHfVwfEWXk5DXyf0T,YoungBoy Never Broke Again,Silk Sonic (Bruno Mars & Anderson .Paak),Nevada,Leave The Door Open,38.0,1,33
2021-10-30,45,36fpGAf7yaHajJP2QhHsPF,YoungBoy Never Broke Again,Loza Alexander,Nevada,Lets Go Brandon,,45,1
2021-10-30,46,7wpyrkjEgz7W1vNYDxMKrF,YoungBoy Never Broke Again,Capella Grey,Nevada,Gyalis,46.0,38,12
2021-10-30,47,2vXgyN14LX2zl7JEASw242,YoungBoy Never Broke Again,Normani Featuring Cardi B,Nevada,Wild Side,52.0,14,14
2021-10-30,48,4l87XsO8vkPlfT4fsY8s3X,YoungBoy Never Broke Again,Drake Featuring Travis Scott,Nevada,Fair Trade,39.0,3,7
2021-10-30,49,17adc2E0JJEldvPiILxIlt,Hit The Button Karaoke,Marshmello X Jonas Brothers,Leave Before You Love Me (Originally Performed by Marshmello X Jonas Brothers) - Instrumental Version,Leave Before You Love Me,48.0,19,22
2021-10-30,50,6HU7h9RYOaPRFeh0R3UeAr,Olivia Rodrigo,Olivia Rodrigo,deja vu,Deja Vu,42.0,3,29
2021-10-30,51,6NebrV4ZigAoXIRbe11hxh,Olivia Rodrigo,Dustin Lynch Featuring Lauren Alaina Or MacKenzie Porter,deja vu,Thinking 'Bout You,55.0,51,10
2021-10-30,52,3QFInJAm9eyaho5vBzxInN,Olivia Rodrigo,Baby Keem & Kendrick Lamar,deja vu,Family Ties,49.0,18,8
2021-10-30,53,5SixeLvPsYpk7qq9lo5xYg,Olivia Rodrigo,Chloe,deja vu,Have Mercy,54.0,28,6
2021-10-30,54,67wUHsoXdZ8UOLt6rodpQ9,Olivia Rodrigo,Jameson Rodgers Featuring Luke Combs,deja vu,Cold Beer Calling My Name,33.0,26,16
2021-10-30,55,4HD9SLK4s9rwRyuFt3n8N7,Olivia Rodrigo,Zac Brown Band,deja vu,Same Boat,64.0,55,5
2021-10-30,56,1De7cOMrdUnVpjWBaowMg4,Summer Walker,Summer Walker & JT,Ex For A Reason (with JT from City Girls),Ex For A Reason,,56,1
2021-10-30,57,6f5ExP43esnvdKPddwKXJH,Summer Walker,NEIKED X Mae Muller X Polo G,Ex For A Reason (with JT from City Girls),Better Days,,57,1
2021-10-30,58,6Hfu9sc7jvv6coyy2LlzBF,Summer Walker,Kanye West,Ex For A Reason (with JT from City Girls),Hurricane,50.0,6,8
2021-10-30,59,33N9JGkr9McbbPEMgUjqPj,Summer Walker,"Yung Bleu, Chris Brown & 2 Chainz",Ex For A Reason (with JT from City Girls),Baddest,56.0,56,12
2021-10-30,60,6kksmL4t09IgxhajuVDDxR,Roddy Ricch,Roddy Ricch,late at night,Late At Night,57.0,20,20
2021-10-30,61,4rPkN1FMzQyFNP9cLUGIIB,Roddy Ricch,Dua Lipa,late at night,Love Again,47.0,41,14
2021-10-30,62,4XZ8YGsNIF4UqE324Mbgfg,Roddy Ricch,Kane Brown X blackbear,late at night,Memory,60.0,50,15
2021-10-30,63,1dIWPXMX4kRHj6Dt2DStUQ,Roddy Ricch,Blxst & Tyga Featuring Ty Dolla $ign,late at night,Chosen,65.0,63,4
2021-10-30,64,2EEfUuBRZA4Ax1vYcluFS0,Roddy Ricch,Kenny Chesney,late at night,Knowing You,62.0,62,10
2021-10-30,65,6Uj1ctrBOjOas8xZXGqKk4,Roddy Ricch,Doja Cat,late at night,Woman,63.0,62,12
2021-10-30,66,6G2xXQRSZlEzYsUEb3uvuR,Roddy Ricch,Ivan Cornejo,late at night,Esta Danada,61.0,61,3
2021-10-30,67,6z6OFc8qYsqUBSOWta3nLV,Roddy Ricch,Realestk,late at night,WFM,75.0,67,2
2021-10-30,68,7zjEyeBsaw9gV0jofJLfOM,Young Thug,Young Thug With Post Malone & A$AP Rocky,Livin It Up (with Post Malone & A$AP Rocky),Livin It Up,,68,1
2021-10-30,69,0uqsdBw9KvD8jSWmfMmMAp,Young Thug,Young Thug With J. Cole & T-Shyne,Stressed (with J. Cole & T-Shyne),Stressed,,69,1
2021-10-30,70,67G6iaOw8DZqp1z8STR89R,Young Thug,BIA Featuring Nicki Minaj,Stressed (with J. Cole & T-Shyne),Whole Lotta Money,59.0,16,15
2021-10-30,71,1t55dGrBkLvKDzNa9QJ3LV,Young Thug,Gunna & Future,Stressed (with J. Cole & T-Shyne),Too Easy,66.0,38,4
2021-10-30,72,4XvcHTUfIlWfyJTRG0aqlo,Young Thug,Sleepy Hallow,Stressed (with J. Cole & T-Shyne),2055,58.0,51,14
2021-10-30,73,4gzsuuZypVbxs0Af1LSZyB,Young Thug,"Tainy, Bad Bunny & Julieta Venegas",Stressed (with J. Cole & T-Shyne),Lo Siento BB:/,51.0,51,2
2021-10-30,74,0uRrG2jRR5tuifsYIJHEao,Young Thug,Morgan Wallen,Stressed (with J. Cole & T-Shyne),Sand In My Boots,72.0,32,14
2021-10-30,75,2vmfvSoZBFAt9hhRoEByLi,Young Thug,Aventura x Bad Bunny,Stressed (with J. Cole & T-Shyne),Volvi,67.0,22,12
2021-10-30,76,4k3lPl8YTKuY8c1HelVnm3,Young Thug,Cody Johnson,Stressed (with J. Cole & T-Shyne),'Til You Can't,94.0,76,2
2021-10-30,77,3qAJAUr7yc9bPDx4ESt6ND,Young Thug,Eslabon Armado Featuring DannyLux,Stressed (with J. Cole & T-Shyne),Jugaste y Sufri,69.0,69,3
2021-10-30,78,3ruoIF2UnoXdzK8mR61ebq,21 Savage,Young Thug With Juice WRLD,Rich Nigga Shit (feat. Young Thug),Rich N***a Shit,,78,1
2021-10-30,79,2JPLbjOn0wPCngEot2STUS,Bad Bunny,Bad Bunny,Yonaguni,Yonaguni,76.0,10,20
