given_date,given_rank,track_id,spotify_artist,given_artist,spotify_title,given_title,given_last_week,given_peak_rank,given_weeks_on_board
2017-09-02,12,5eqK0tbzUPo2SoeZsov04s,21 Savage,21 Savage,Bank Account,Bank Account,12,12,6
2017-09-02,13,29JrmE89KgRyCxBIzq2Ocw,Liam Payne,Liam Payne Featuring Quavo,Strip That Down (feat. Quavo),Strip That Down,15,13,13
2017-09-02,14,3a1lNhkSLSkpJE4MSHpDu9,Post Malone,Post Malone Featuring Quavo,Congratulations,Congratulations,14,8,34
2017-09-02,15,2cOUlop2ZakjOKe4WinesN,Niall Horan,Niall Horan,Slow Hands,Slow Hands,17,15,16
2017-09-02,16,0WtDGnWL2KrMCk0mI1Gpwz,Childish Gambino,Childish Gambino,Redbone,Redbone,13,12,37
2017-09-02,17,7KXjTSCq5nL1LoYtL7XAwS,Kendrick Lamar,Kendrick Lamar,HUMBLE.,Humble.,16,1,20
2017-09-02,18,7GX5flRQZVHRAGd6B4TmDO,Lil Uzi Vert,Lil Uzi Vert,XO Tour Llif3,XO TOUR Llif3,18,7,21
2017-09-02,19,6RUKPb4LETWmmr3iAEQktW,The Chainsmokers,The Chainsmokers & Coldplay,Something Just Like This,Something Just Like This,19,3,26
2017-09-02,20,5bcTCxgc7xVfSaMV3RuVke,Calvin Harris,"Calvin Harris Featuring Pharrell Williams, Katy Perry & Big Sean","Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Feels,21,20,9
2017-09-02,21,7COfe3P7KgfwDwIRB8LIDw,J Balvin,J Balvin & Willy William Featuring Beyonce,Mi Gente,Mi Gente,23,21,7
2017-09-02,22,0jdny0dhgjUwoIp5GkqEaA,Kesha,Kesha,Praying,Praying,24,22,6
2017-09-02,23,6uBhi9gBXWjanegOb2Phh0,Zedd,Zedd & Alessia Cara,Stay,Stay,20,7,25
2017-09-02,24,4knL4iPxPOZjQzTUlELGSY,Yo Gotti,Yo Gotti Featuring Nicki Minaj,Rake It Up (feat. Nicki Minaj),Rake It Up,22,22,7
2017-09-02,25,0yvPEnB032fojLfVluFjUv,Demi Lovato,Demi Lovato,Sorry Not Sorry,Sorry Not Sorry,28,23,6
2017-09-02,26,6QgjcU0zLnzq5OrUoSZ3OK,Portugal. The Man,Portugal. The Man,Feel It Still,Feel It Still,30,26,9
2017-09-02,27,152lZdxL1OR0ZMW6KquMif,Khalid,Khalid,Location,Location,29,16,32
2017-09-02,28,0VgkVdmE4gld66l8iyGjgx,Future,Future,Mask Off,Mask Off,25,5,26
2017-09-02,29,0Qh38w01QRXK6KHIv0e3hb,P!nk,P!nk,What About Us,What About Us,82,29,2
2017-09-02,30,5uCax9HTNlzGybIStD3vDh,James Arthur,James Arthur,Say You Won't Let Go,Say You Won't Let Go,27,11,43
2017-09-02,31,284fVGdbsPtigjjI0jmKXo,Trippie Redd,Kendrick Lamar Featuring Rihanna,Loyalty Before Royalty,Loyalty.,32,14,18
2017-09-02,32,7i2DJ88J7jQ8K7zqFX2fW8,Halsey,Halsey,Now Or Never,Now Or Never,26,17,19
2017-09-02,33,0kN8xEmgMW9mh7UmDYHlJP,Bruno Mars,Bruno Mars,Versace on the Floor,Versace On The Floor,43,33,10
2017-09-02,34,12GEpg2XOPyqk03JZEZnJs,Kygo,Kygo x Selena Gomez,It Ain’t Me (with Selena Gomez),It Ain't Me,31,10,27
2017-09-02,35,0q75NwOoFiARAVp4EXU4Bs,SZA,SZA Featuring Travis Scott,Love Galore (feat. Travis Scott),Love Galore,35,35,10
2017-09-02,36,1e1JKLEDKP7hEQzJfNAgPl,Playboi Carti,Playboi Carti,Magnolia,Magnolia,34,29,16
2017-09-02,37,5tz69p7tJuGPeMGwNTxYuV,Logic,Logic Featuring Alessia Cara & Khalid,1-800-273-8255,1-800-273-8255,50,37,16
2017-09-02,38,2YMhrXQYKkm4kXLcXKKd5z,Dustin Lynch,Dustin Lynch,Small Town Boy,Small Town Boy,38,38,11
2017-09-02,39,6PCUP3dWmTjcTtXY02oFdT,Ed Sheeran,Ed Sheeran,Castle on the Hill,Castle On The Hill,33,6,32
2017-09-02,40,3J8Q6aBhjpvao8BsBQ6H9Y,YFN Lucci,YFN Lucci Featuring PnB Rock,Everyday We Lit (feat. PnB Rock),Everyday We Lit,36,33,19
2017-09-02,41,1f5cbQtDrykjarZVrShaDI,A Boogie Wit da Hoodie,A Boogie Wit da Hoodie Featuring Kodak Black,Drowning (feat. Kodak Black),Drowning,39,38,20
2017-09-02,42,7vGuf3Y35N4wmASOKLUVVU,A Boogie Wit da Hoodie,Marshmello Featuring Khalid,Drowning (feat. Kodak Black),Silence,,42,1
2017-09-02,43,5lNuqFVMca4vPupY10cH0J,Cheat Codes,Cheat Codes Featuring Demi Lovato,No Promises (feat. Demi Lovato),No Promises,42,42,14
2017-09-02,44,7zVCrzzEJU7u24sbJPXA5W,Kane Brown,Kane Brown Featuring Lauren Alaina,What Ifs (feat. Lauren Alaina),What Ifs,40,40,10
2017-09-02,45,10M2Ex445zw585Ducldzkw,Brett Young,Brett Young,In Case You Didn't Know,In Case You Didn't Know,41,19,28
2017-09-02,46,0TBgMKD86t1VP3IzhxCoUl,Migos,Migos Featuring Gucci Mane,Slippery (feat. Gucci Mane),Slippery,37,29,21
2017-09-02,47,6H0AwSQ20mo62jGlPGB8S6,2 Chainz,"2 Chainz Featuring Ty Dolla $ign, Trey Songz & Jhene Aiko",It's A Vibe,It's A Vibe,46,46,10
2017-09-02,48,4lnAN2S1fcI0SjxEbksZVr,2 Chainz,Selena Gomez Featuring Gucci Mane,It's A Vibe,Fetish,47,27,6
2017-09-02,49,5Z3GHaZ6ec9bsiI5BenrbY,Khalid,Khalid,Young Dumb & Broke,Young Dumb & Broke,49,49,5
2017-09-02,50,0OlS52TmtK2gPaEtdmr7DN,Khalid,Old Dominion,Young Dumb & Broke,No Such Thing As A Broken Heart,51,50,12
2017-09-02,51,1vBpwxsLVwaR4evBIaFmqD,Midland,Midland,Drinkin' Problem,Drinkin' Problem,48,48,15
2017-09-02,52,3wGXyJGsCf1myH5MooQIqE,Tay-K,Tay-K,The Race,The Race,70,52,2
2017-09-02,53,1RouRzlg8OKFeqc6LvdxmB,Tay-K,Maluma,The Race,Felices Los 4,61,48,14
2017-09-02,54,15EPc80XuFrb2LmOzGjuRg,Tay-K,GoldLink Featuring Brent Faiyaz & Shy Glizzy,The Race,Crew,58,54,8
2017-09-02,55,0w3Q14i073jLoew1hgJkwD,Tay-K,Jon Pardi,The Race,Heartache On The Dance Floor,54,54,7
2017-09-02,56,7F9vK8hNFMml4GtHsaXui6,Tay-K,Louis Tomlinson Featuring Bebe Rexha & Digital Farm Animals,The Race,Back To You,62,40,4
2017-09-02,57,1zB4vmk8tFRmM9UULNzbLB,Tay-K,Imagine Dragons,The Race,Thunder,53,53,16
2017-09-02,58,2cYqizR4lgvp4Qu6IQ3qGN,Tay-K,Travis Scott,The Race,Butterfly Effect,55,55,12
2017-09-02,59,3n2A6l4UayVe3GGKCvfQWV,Tay-K,Justin Moore,The Race,Somebody Else Will,64,59,11
2017-09-02,60,2d48mamATjby7wgPjdrSOQ,Thomas Rhett,Thomas Rhett Featuring Maren Morris,Craving You,Craving You,63,39,20
2017-09-02,61,6yMxfx9wpiuhhdb8vHDVMu,Thomas Rhett,Meek Mill Featuring Chris Brown & Ty Dolla $ign,Craving You,Whatever You Need,57,51,6
2017-09-02,62,3I7krC8kr0gFR7P6vInR1I,Thomas Rhett,Billy Currington,Craving You,Do I Make You Wanna,52,47,10
2017-09-02,63,6Se3x9ANMLv0dCDsjGmEjh,Thomas Rhett,blackbear,Craving You,Do Re Mi,67,63,10
2017-09-02,64,762UXiwEHYY97VL45sAUPR,Thomas Rhett,David Guetta Featuring Justin Bieber,Craving You,2U,45,16,10
2017-09-02,65,1dFLowBW25EaL2OC7eKEa2,Thomas Rhett,Lady Antebellum,Craving You,You Look Good,69,59,19
2017-09-02,66,6HZILIRieu8S0iqY8kIKhj,Thomas Rhett,Kendrick Lamar,Craving You,DNA.,59,4,18
2017-09-02,67,10GJQkjRJcZhGTLagFOC62,Thomas Rhett,Hailee Steinfeld,Craving You,Most Girls,60,58,13
2017-09-02,68,1mMLMZYXkMueg65jRRWG1l,Thomas Rhett,Luke Combs,Craving You,When It Rains It Pours,80,68,3
2017-09-02,69,1KSqYYJFyfTecXFk9M0prc,Thomas Rhett,Wisin Featuring Ozuna,Craving You,Escapate Conmigo,68,68,10
2017-09-02,70,5CRHxhQOzuj5iPASXodlmm,Thomas Rhett,Kendrick Lamar Featuring Zacari,Craving You,Love.,72,18,18
2017-09-02,71,0CokSRCu5hZgPxcZBaEzVE,Thomas Rhett,Macklemore Featuring Skylar Grey,Craving You,Glorious,71,71,6
2017-09-02,72,3izNaTiYdotdPL0Bs76JqO,Thomas Rhett,Dylan Scott,Craving You,My Girl,66,39,17
2017-09-02,73,30MM5jWpUmOxtTNd9Ey5LZ,Thomas Rhett,Thomas Rhett,Craving You,Unforgettable,86,68,3
2017-09-02,74,0WyFpxYlBCgH1gMXd26OOr,Thomas Rhett,Cole Swindell,Craving You,Flatliner,56,56,17
2017-09-02,75,6gU9OKjOE7ghfEd55oRO57,Thomas Rhett,SZA,Craving You,The Weekend,75,75,3
2017-09-02,76,37F0uwRSrdzkBiuj0D5UHI,Thomas Rhett,The Weeknd,Craving You,Reminder,65,31,15
2017-09-02,77,6KjbNLbRjuoa8rEq5yNA6H,Thomas Rhett,The Chainsmokers,Craving You,Honest,77,77,3
2017-09-02,78,1wXhKc9Cy9qgTMPPyZRNra,Miley Cyrus,Miley Cyrus,Malibu,Malibu,73,10,15
2017-09-02,79,08wJ1B9yu9sPeoRa5fbpr3,Miley Cyrus,Brothers Osborne,Malibu,It Ain't My Fault,91,79,9
2017-09-02,80,66pxmg3Jhjm09tHoWR1wVR,Miley Cyrus,Kenny Chesney,Malibu,All The Pretty Girls,92,80,3
2017-09-02,81,2ekn2ttSfGqwhhate0LSR0,Miley Cyrus,Dua Lipa,Malibu,New Rules,83,81,3
2017-09-02,82,3bzE57iNavJJxXL9GgBiOK,Miley Cyrus,Jason Aldean,Malibu,They Don't Know,89,82,3
2017-09-02,83,2fZQIJew3nkNe99s2PKzul,Selena Gomez,Selena Gomez,Bad Liar,Bad Liar,74,20,14
2017-09-02,84,3muBQDekYAg7jm6hDu6R0Z,Tee Grizzley,Tee Grizzley,First Day Out,First Day Out,78,48,20
2017-09-02,85,2wxfu24GQpEZQrjDJm5Ac1,Tee Grizzley,Carly Pearce,First Day Out,Every Little Thing,98,85,3
2017-09-02,86,0bXFIF7iL17TYLyx8JHziM,Tee Grizzley,Kodak Black,First Day Out,Patty Cake,76,76,2
2017-09-02,87,2EWpa5XnAuSn0sIkSSIhYk,Tee Grizzley,The Revivalists,First Day Out,Wish I Knew You,88,87,3
2017-09-02,88,73WWkaWkIRSP3MYGZ14aY4,Tee Grizzley,Kip Moore,First Day Out,More Girls Like You,,88,1
2017-09-02,89,1B6TmCvKjC4dopBohVW51x,Tee Grizzley,Jacquees,First Day Out,B.E.D.,94,89,2
2017-09-02,90,1nX9KhK3Fff27SnrIor2Yb,Tee Grizzley,2 Chainz Featuring Travis Scott,First Day Out,4 AM,93,55,11
2017-09-02,91,5kyd6oKvKmj6mWCaAaHoN4,Tee Grizzley,Chris Brown,First Day Out,Privacy,79,62,16
2017-09-02,92,6u8hSdYZxbK5EczDPRIXXf,Wiz Khalifa,Wiz Khalifa Featuring Ty Dolla $ign,Something New (feat. Ty Dolla $ign),Something New,,92,1
2017-09-02,93,1ung2kajpw24AaHjBtPY3j,Wiz Khalifa,Rae Sremmurd,Something New (feat. Ty Dolla $ign),Perplexing Pegasus,84,84,2
2017-09-02,94,19yTqpHTUrw7mOcRDvXYzn,Wiz Khalifa,Chris Lane,Something New (feat. Ty Dolla $ign),For Her,97,94,3
2017-09-02,95,6xL9MJ2yt39HPPZPyGkRy8,Wiz Khalifa,YoungBoy Never Broke Again,Something New (feat. Ty Dolla $ign),Untouchable,,95,1
2017-09-02,96,6clrpCeCKy6A0Tda4Tq3Ha,Vox Freaks,Descendants 2 Cast,It's Goin' Down (Originally Performed by Descendants 2 Cast) [Instrumental Version],It's Goin' Down,96,77,4
2017-09-02,97,09iyGiljLWRYXdRazFkdtJ,Vox Freaks,Maren Morris,It's Goin' Down (Originally Performed by Descendants 2 Cast) [Instrumental Version],I Could Use A Love Song,,97,1
2017-09-02,98,0s6OWiWGuiCcm1Muzch5A8,Chris Janson,Chris Janson,Fix a Drink,Fix A Drink,,98,1
2017-09-02,99,3umS4y3uQDkqekNjVpiRUs,Nicky Jam,Nicky Jam,El Amante,El Amante,100,92,15
2017-09-02,100,59J5nzL1KniFHnU120dQzt,Playboi Carti,Playboi Carti Featuring Lil Uzi Vert,wokeuplikethis*,Wokeuplikethis*,,76,10
2017-08-26,1,6habFhsOp2NvshLv26DqMb,Playboi Carti,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,wokeuplikethis*,Despacito,1,1,30
2017-08-26,2,45XhKYRRkyeqoW3teSOkCM,Playboi Carti,DJ Khaled Featuring Rihanna & Bryson Tiller,wokeuplikethis*,Wild Thoughts,2,2,8
2017-08-26,3,3B54sVLJ402zGa6Xm4YGNe,Playboi Carti,French Montana Featuring Swae Lee,wokeuplikethis*,Unforgettable,3,3,18
2017-08-26,4,0pqnGHJpmpxLKifKRmU6WP,Playboi Carti,Imagine Dragons,wokeuplikethis*,Believer,5,4,27
2017-08-26,5,5cF0dROlMOK5uNZtivgu50,Playboi Carti,Charlie Puth,wokeuplikethis*,Attention,7,5,16
2017-08-26,6,7JJmb5XwzOO8jgpou264Ml,Playboi Carti,Shawn Mendes,wokeuplikethis*,There's Nothing Holdin' Me Back,8,6,16
2017-08-26,7,0KKkJNfGyhkQ5aFogxQAPU,Playboi Carti,Bruno Mars,wokeuplikethis*,That's What I Like,4,1,30
2017-08-26,8,7mrGgxBSeM4Okkcur6ljfY,Playboi Carti,Cardi B,wokeuplikethis*,Bodak Yellow (Money Moves),14,8,6
2017-08-26,9,7qiZfU4dY1lWllzX7mPBI3,Playboi Carti,Ed Sheeran,wokeuplikethis*,Shape Of You,9,1,31
2017-08-26,10,1jYiIOC5d6soxkJP81fxq2,Playboi Carti,"DJ Khaled Featuring Justin Bieber, Quavo, Chance The Rapper & Lil Wayne",wokeuplikethis*,I'm The One,6,1,15
2017-08-26,11,7FpBQ067pHB67deawpbbcY,Playboi Carti,Sam Hunt,wokeuplikethis*,Body Like A Back Road,10,6,28
2017-08-26,12,5eqK0tbzUPo2SoeZsov04s,Playboi Carti,21 Savage,wokeuplikethis*,Bank Account,18,12,5
2017-08-26,13,0WtDGnWL2KrMCk0mI1Gpwz,Playboi Carti,Childish Gambino,wokeuplikethis*,Redbone,12,12,36
2017-08-26,14,3a1lNhkSLSkpJE4MSHpDu9,Playboi Carti,Post Malone Featuring Quavo,wokeuplikethis*,Congratulations,11,8,33
2017-08-26,15,29JrmE89KgRyCxBIzq2Ocw,Playboi Carti,Liam Payne Featuring Quavo,wokeuplikethis*,Strip That Down,16,15,12
2017-08-26,16,7KXjTSCq5nL1LoYtL7XAwS,Playboi Carti,Kendrick Lamar,wokeuplikethis*,Humble.,13,1,19
2017-08-26,17,2cOUlop2ZakjOKe4WinesN,Playboi Carti,Niall Horan,wokeuplikethis*,Slow Hands,15,15,15
2017-08-26,18,7GX5flRQZVHRAGd6B4TmDO,Playboi Carti,Lil Uzi Vert,wokeuplikethis*,XO TOUR Llif3,20,7,20
2017-08-26,19,6RUKPb4LETWmmr3iAEQktW,Playboi Carti,The Chainsmokers & Coldplay,wokeuplikethis*,Something Just Like This,17,3,25
2017-08-26,20,6uBhi9gBXWjanegOb2Phh0,Playboi Carti,Zedd & Alessia Cara,wokeuplikethis*,Stay,19,7,24
2017-08-26,21,5bcTCxgc7xVfSaMV3RuVke,Playboi Carti,"Calvin Harris Featuring Pharrell Williams, Katy Perry & Big Sean",wokeuplikethis*,Feels,21,21,8
2017-08-26,22,4knL4iPxPOZjQzTUlELGSY,Playboi Carti,Yo Gotti Featuring Nicki Minaj,wokeuplikethis*,Rake It Up,26,22,6
2017-08-26,23,7COfe3P7KgfwDwIRB8LIDw,Playboi Carti,J Balvin & Willy William Featuring Beyonce,wokeuplikethis*,Mi Gente,28,23,6
2017-08-26,24,0jdny0dhgjUwoIp5GkqEaA,Playboi Carti,Kesha,wokeuplikethis*,Praying,32,24,5
2017-08-26,25,0VgkVdmE4gld66l8iyGjgx,Playboi Carti,Future,wokeuplikethis*,Mask Off,23,5,25
2017-08-26,26,7i2DJ88J7jQ8K7zqFX2fW8,Playboi Carti,Halsey,wokeuplikethis*,Now Or Never,22,17,18
2017-08-26,27,5uCax9HTNlzGybIStD3vDh,Playboi Carti,James Arthur,wokeuplikethis*,Say You Won't Let Go,25,11,42
2017-08-26,28,0yvPEnB032fojLfVluFjUv,Playboi Carti,Demi Lovato,wokeuplikethis*,Sorry Not Sorry,30,23,5
2017-08-26,29,152lZdxL1OR0ZMW6KquMif,Playboi Carti,Khalid,wokeuplikethis*,Location,27,16,31
2017-08-26,30,6QgjcU0zLnzq5OrUoSZ3OK,Playboi Carti,Portugal. The Man,wokeuplikethis*,Feel It Still,34,30,8
2017-08-26,31,12GEpg2XOPyqk03JZEZnJs,Playboi Carti,Kygo x Selena Gomez,wokeuplikethis*,It Ain't Me,24,10,26
2017-08-26,32,284fVGdbsPtigjjI0jmKXo,Playboi Carti,Kendrick Lamar Featuring Rihanna,wokeuplikethis*,Loyalty.,31,14,17
2017-08-26,33,6PCUP3dWmTjcTtXY02oFdT,Playboi Carti,Ed Sheeran,wokeuplikethis*,Castle On The Hill,29,6,31
2017-08-26,34,1e1JKLEDKP7hEQzJfNAgPl,Playboi Carti,Playboi Carti,wokeuplikethis*,Magnolia,35,29,15
2017-08-26,35,0q75NwOoFiARAVp4EXU4Bs,Playboi Carti,SZA Featuring Travis Scott,wokeuplikethis*,Love Galore,37,35,9
2017-08-26,36,3J8Q6aBhjpvao8BsBQ6H9Y,Playboi Carti,YFN Lucci Featuring PnB Rock,wokeuplikethis*,Everyday We Lit,36,33,18
2017-08-26,37,0TBgMKD86t1VP3IzhxCoUl,Playboi Carti,Migos Featuring Gucci Mane,wokeuplikethis*,Slippery,33,29,20
2017-08-26,38,2YMhrXQYKkm4kXLcXKKd5z,Playboi Carti,Dustin Lynch,wokeuplikethis*,Small Town Boy,42,38,10
